200,199,198,197,196,195,194,193,192,191,190,189,188,187,186,185,184,183,182,181,180,179,178,177,176,175,174,173,172,171,170,169,168,167,166,165,164,163,162,161,160,159,158,157,156,155,154,153,152,151,150,149,148,147,146,145,144,143,142,141,140,139,138,137,136,135,134,133,132,131,130,129,128,127,126,125,124,123,122,121,120,119,118,117,116,115,114,113,112,111,110,109,108,107,106,105,104,103,102,101
56.0,10.4,,24.0,62.400000000000006,,,,38.4,52.0,,64.0,44.8,30.0,,41.6,44.8,27.200000000000003,24.0,24.0,20.8,62.400000000000006,15.0,44.8,36.0,,28.8,,60.0,,64.0,,,,,45.0,12.0,45.0,,81.60000000000001,,,,,,,96.0,25.6,,51.2,,,,,,30.0,,54.0,,,52.0,,,15.0,,28.0,,,64.0,28.0,90.0,12.0,48.0,72.0,,,,38.4,42.0,72.0,,28.0,30.0,56.0,36.0,72.0,,,10.4,30.0,28.0,,22.4,,,24.0,64.0,,,41.6
52.0,19.2,,38.4,52.800000000000004,,,,48.0,52.0,,54.400000000000006,41.6,26.0,,38.4,32.0,40.800000000000004,36.0,33.599999999999994,35.2,41.6,12.0,32.0,20.8,,24.0,,24.0,,28.0,,,,,42.0,22.4,26.0,,76.80000000000001,,,,,,,48.0,20.8,,48.0,,,,,,48.0,,48.0,,,48.0,,,13.0,,30.0,,,84.0,52.0,56.0,10.4,20.8,41.6,,,,20.8,33.0,62.400000000000006,,36.0,24.0,22.0,33.599999999999994,38.4,,,19.2,36.0,52.0,,38.4,,,26.0,84.0,,,48.0
38.4,26.0,,40.0,88.0,,,,66.0,52.800000000000004,,64.0,66.0,19.2,,78.0,66.0,42.0,36.0,33.0,48.0,78.0,8.0,52.0,42.0,,30.0,,38.4,,38.4,,,,,35.2,24.0,26.400000000000002,,112.0,,,,,,,48.0,39.0,,48.0,,,,,,44.8,,48.0,,,62.400000000000006,,,8.8,,26.400000000000002,,,67.19999999999999,41.6,48.0,12.0,56.0,78.0,,,,44.0,38.4,104.0,,33.599999999999994,28.799999999999997,35.2,44.0,84.0,,,28.0,36.0,38.4,,48.0,,,17.6,72.0,,,72.0
11.2,96.0,,26.0,36.0,,,,22.0,31.200000000000003,,32.0,52.0,24.0,,42.0,36.0,102.00000000000001,56.0,56.0,22.0,45.0,38.4,13.0,56.0,,34.0,,19.2,,28.799999999999997,,,,,72.0,90.0,41.6,,64.0,,,,,,,33.599999999999994,78.0,,14.0,,,,,,36.0,,102.4,,,48.0,,,41.6,,57.599999999999994,,,24.0,40.800000000000004,28.799999999999997,48.0,45.0,36.0,,,,33.0,57.599999999999994,45.0,,81.60000000000001,62.400000000000006,19.2,84.0,51.00000000000001,,,52.0,81.60000000000001,22.4,,33.0,,,20.8,25.6,,,52.0
22.4,13.0,,30.0,60.0,,,,24.0,48.0,,32.0,56.0,11.2,,44.0,48.0,17.0,15.0,15.0,24.0,52.0,11.2,24.0,26.0,,16.0,,41.6,,48.0,,,,,25.6,15.0,20.8,,60.0,,,,,,,48.0,28.0,,32.0,,,,,,20.8,,25.6,,,41.6,,,11.2,,11.2,,,22.4,22.4,44.8,15.0,52.0,52.0,,,,48.0,20.8,52.0,,10.4,20.8,44.8,28.0,52.0,,,13.0,11.2,22.4,,28.0,,,10.4,22.4,,,52.0
56.0,11.2,,22.4,67.19999999999999,,,,38.4,60.0,,60.8,41.6,32.0,,41.6,41.6,25.6,24.0,25.6,20.8,72.0,13.0,44.8,36.0,,27.200000000000003,,52.0,,60.0,,,,,54.0,12.8,36.0,,100.80000000000001,,,,,,,78.0,22.4,,54.400000000000006,,,,,,26.0,,57.0,,,56.0,,,16.0,,26.0,,,68.0,32.0,96.0,11.2,48.0,76.80000000000001,,,,41.6,48.0,86.4,,30.0,28.0,52.0,31.200000000000003,72.0,,,11.2,34.0,28.0,,22.4,,,26.0,72.0,,,48.0
20.8,90.0,,24.0,39.0,,,,39.0,19.2,,39.0,39.0,41.6,,26.0,24.0,104.0,60.0,72.0,26.0,36.0,41.6,30.0,52.0,,60.0,,9.6,,19.2,,,,,57.599999999999994,78.0,35.2,,52.0,,,,,,,28.799999999999997,52.0,,24.0,,,,,,33.599999999999994,,83.2,,,31.200000000000003,,,38.4,,83.2,,,33.599999999999994,36.0,26.400000000000002,48.0,26.0,39.0,,,,20.0,62.400000000000006,36.0,,102.4,38.4,9.6,66.0,48.0,,,52.0,108.80000000000001,19.2,,36.0,,,35.2,36.0,,,33.0
12.0,52.0,,12.0,15.0,,,,13.0,11.2,,40.0,26.0,24.0,,13.0,12.0,68.0,30.0,30.0,14.0,28.0,41.6,15.0,28.0,,36.0,,10.4,,25.6,,,,,25.6,60.0,20.8,,40.0,,,,,,,19.2,32.0,,18.0,,,,,,22.4,,60.8,,,24.0,,,48.0,,41.6,,,14.4,24.0,25.6,64.0,30.0,36.0,,,,26.0,25.6,17.0,,44.8,20.8,10.4,26.0,28.0,,,32.0,54.400000000000006,12.0,,32.0,,,22.4,15.2,,,30.0
24.0,52.0,,13.0,39.0,,,,26.0,20.8,,42.0,39.0,38.4,,26.0,24.0,90.0,56.0,56.0,12.0,48.0,44.8,26.0,60.0,,56.0,,17.6,,31.200000000000003,,,,,62.400000000000006,52.0,67.19999999999999,,52.0,,,,,,,48.0,52.0,,30.0,,,,,,22.4,,83.2,,,31.200000000000003,,,38.4,,62.400000000000006,,,22.4,22.4,44.8,52.0,36.0,48.0,,,,30.0,57.599999999999994,36.0,,62.400000000000006,38.4,19.2,84.0,56.0,,,24.0,67.19999999999999,10.4,,24.0,,,44.8,22.4,,,36.0
41.6,36.0,,56.0,112.0,,,,78.0,57.599999999999994,,90.0,120.0,17.6,,78.0,84.0,56.0,39.0,45.0,48.0,120.0,25.6,52.0,39.0,,26.0,,44.8,,67.19999999999999,,,,,48.0,48.0,31.200000000000003,,150.0,,,,,,,89.6,42.0,,64.0,,,,,,62.400000000000006,,52.0,,,83.2,,,22.4,,48.0,,,62.400000000000006,62.400000000000006,96.0,24.0,90.0,120.0,,,,78.0,44.8,104.0,,38.4,33.599999999999994,41.6,52.0,104.0,,,24.0,44.8,41.6,,78.0,,,16.0,62.400000000000006,,,96.0
20.8,26.0,,11.0,26.0,,,,24.0,9.6,,24.0,12.0,35.2,,13.0,11.0,52.0,48.0,52.0,11.0,30.0,17.6,24.0,48.0,,48.0,,8.0,,8.0,,,,,44.8,28.0,32.0,,28.0,,,,,,,16.0,22.0,,26.0,,,,,,9.6,,38.4,,,10.4,,,19.2,,38.4,,,20.8,11.2,19.2,20.0,13.0,24.0,,,,12.0,38.4,26.0,,41.6,17.6,8.0,44.0,26.0,,,26.0,48.0,9.6,,11.0,,,35.2,22.4,,,12.0
20.8,30.0,,52.0,60.0,,,,52.0,41.6,,34.0,60.0,10.4,,60.0,56.0,32.0,28.0,28.0,52.0,32.0,12.8,30.0,13.0,,15.0,,20.8,,22.4,,,,,24.0,36.0,9.6,,72.0,,,,,,,20.8,28.0,,32.0,,,,,,51.2,,25.6,,,54.400000000000006,,,12.0,,22.4,,,48.0,51.2,24.0,14.0,32.0,34.0,,,,26.0,25.6,60.0,,25.6,24.0,22.4,26.0,34.0,,,28.0,28.8,48.0,,60.0,,,9.6,48.0,,,56.0
11.2,60.0,,28.0,36.0,,,,24.0,36.0,,16.0,39.0,19.2,,42.0,39.0,64.0,64.0,60.0,22.0,30.0,22.4,12.0,44.0,,28.0,,19.2,,22.4,,,,,72.0,60.0,44.8,,48.0,,,,,,,25.6,72.0,,17.0,,,,,,24.0,,72.0,,,36.0,,,19.2,,41.6,,,20.8,25.6,22.4,24.0,30.0,24.0,,,,20.0,62.400000000000006,42.0,,48.0,67.19999999999999,20.8,84.0,32.0,,,48.0,48.0,20.8,,22.0,,,24.0,22.4,,,42.0
56.0,10.4,,22.4,41.6,,,,38.4,24.0,,60.8,22.4,30.0,,20.8,20.8,27.200000000000003,22.4,22.4,20.8,38.4,15.0,44.8,22.4,,28.8,,28.0,,30.0,,,,,28.0,12.0,30.0,,51.2,,,,,,,60.0,12.8,,48.0,,,,,,30.0,,34.0,,,26.0,,,15.0,,26.0,,,64.0,28.0,60.0,12.0,22.4,48.0,,,,19.2,26.0,44.8,,28.0,14.0,26.0,24.0,48.0,,,10.4,30.0,28.0,,22.4,,,24.0,64.0,,,20.8
22.4,28.0,,10.0,24.0,,,,26.0,9.6,,28.0,13.0,38.4,,15.0,12.0,52.0,48.0,56.0,13.0,30.0,19.2,30.0,52.0,,52.0,,8.8,,9.6,,,,,41.6,26.0,32.0,,34.0,,,,,,,16.0,24.0,,28.0,,,,,,10.4,,44.8,,,11.2,,,19.2,,38.4,,,25.6,12.0,20.8,22.0,14.0,30.0,,,,12.0,48.0,30.0,,48.0,19.2,8.8,44.0,30.0,,,26.0,54.400000000000006,10.4,,12.0,,,38.4,25.6,,,13.0
24.0,44.0,,26.0,39.0,,,,36.0,19.2,,36.0,28.0,48.0,,28.0,26.0,90.0,90.0,96.0,26.0,26.0,22.4,28.0,60.0,,64.0,,10.4,,12.0,,,,,72.0,56.0,44.8,,54.0,,,,,,,20.8,60.0,,32.0,,,,,,19.2,,76.80000000000001,,,19.2,,,25.6,,57.599999999999994,,,43.2,20.8,27.200000000000003,28.0,13.0,34.0,,,,14.0,72.0,48.0,,57.599999999999994,41.6,9.6,90.0,26.0,,,52.0,67.19999999999999,24.0,,28.0,,,38.4,40.800000000000004,,,26.0
48.0,42.0,,56.0,84.0,,,,78.0,41.6,,102.00000000000001,90.0,20.8,,56.0,52.0,72.0,45.0,48.0,48.0,96.0,25.6,52.0,22.0,,30.0,,19.2,,41.6,,,,,40.800000000000004,54.0,22.4,,144.0,,,,,,,72.0,28.0,,68.0,,,,,,72.0,,51.2,,,72.0,,,24.0,,44.8,,,72.0,76.80000000000001,81.60000000000001,26.0,60.0,84.0,,,,52.0,31.200000000000003,90.0,,44.8,22.4,19.2,45.0,90.0,,,24.0,51.2,44.8,,78.0,,,20.8,72.0,,,90.0
8.8,78.0,,22.0,26.0,,,,22.0,20.8,,34.0,36.0,20.8,,24.0,22.0,90.0,52.0,44.0,26.0,24.0,38.4,13.0,26.0,,30.0,,9.6,,22.4,,,,,38.4,84.0,16.0,,48.0,,,,,,,16.0,52.0,,13.0,,,,,,33.599999999999994,,81.60000000000001,,,33.599999999999994,,,41.6,,52.800000000000004,,,22.4,31.200000000000003,19.2,60.0,26.0,30.0,,,,24.0,44.8,26.0,,67.19999999999999,41.6,10.4,44.0,28.0,,,56.0,72.0,20.8,,45.0,,,19.2,22.4,,,42.0
56.0,9.6,,19.2,67.19999999999999,,,,38.4,56.0,,51.2,41.6,26.0,,38.4,35.2,25.6,24.0,24.0,19.2,67.19999999999999,13.0,38.4,26.400000000000002,,22.4,,44.0,,56.0,,,,,48.0,12.0,36.0,,86.4,,,,,,,72.0,20.8,,54.400000000000006,,,,,,24.0,,48.0,,,56.0,,,14.0,,24.0,,,60.0,28.0,96.0,11.2,41.6,72.0,,,,41.6,42.0,72.0,,24.0,24.0,48.0,31.200000000000003,57.599999999999994,,,10.4,28.0,28.0,,22.4,,,28.0,60.0,,,48.0
44.8,32.0,,48.0,120.0,,,,84.0,67.19999999999999,,64.0,96.0,20.8,,90.0,78.0,48.0,39.0,45.0,56.0,96.0,12.8,64.0,39.0,,30.0,,41.6,,48.0,,,,,48.0,34.0,26.400000000000002,,152.0,,,,,,,57.599999999999994,42.0,,68.0,,,,,,48.0,,51.2,,,81.60000000000001,,,11.2,,33.599999999999994,,,76.80000000000001,54.400000000000006,72.0,14.0,64.0,108.0,,,,52.0,54.400000000000006,120.0,,40.800000000000004,33.599999999999994,44.8,48.0,102.00000000000001,,,28.0,45.599999999999994,48.0,,60.0,,,20.8,76.80000000000001,,,90.0
56.0,28.799999999999997,,41.6,70.4,,,,52.800000000000004,66.0,,62.400000000000006,83.2,24.0,,62.400000000000006,57.599999999999994,48.0,33.599999999999994,33.599999999999994,32.0,83.2,26.0,35.2,26.400000000000002,,20.8,,44.0,,66.0,,,,,52.0,31.200000000000003,42.0,,96.0,,,,,,,120.0,28.799999999999997,,41.6,,,,,,78.0,,60.0,,,96.0,,,24.0,,48.0,,,78.0,78.0,104.0,17.6,57.599999999999994,64.0,,,,52.800000000000004,40.0,76.8,,48.0,36.0,44.0,48.0,83.2,,,16.0,48.0,52.0,,48.0,,,24.0,72.0,,,70.4
20.8,56.0,,22.0,39.0,,,,39.0,20.8,,24.0,24.0,35.2,,26.0,22.0,72.0,66.0,78.0,24.0,28.0,19.2,26.0,44.0,,48.0,,8.0,,8.8,,,,,67.19999999999999,56.0,32.0,,45.0,,,,,,,16.0,44.0,,28.0,,,,,,19.2,,57.599999999999994,,,20.8,,,19.2,,57.599999999999994,,,31.200000000000003,24.0,20.8,20.0,13.0,26.0,,,,11.0,62.400000000000006,39.0,,67.19999999999999,35.2,8.0,60.0,28.0,,,52.0,76.80000000000001,17.6,,22.0,,,38.4,36.0,,,26.0
11.2,72.0,,28.0,39.0,,,,22.0,31.200000000000003,,36.0,52.0,25.6,,39.0,36.0,96.0,60.0,56.0,26.0,33.0,41.6,13.0,60.0,,34.0,,19.2,,33.599999999999994,,,,,67.19999999999999,84.0,41.6,,64.0,,,,,,,31.200000000000003,84.0,,13.0,,,,,,31.200000000000003,,108.80000000000001,,,35.2,,,51.2,,52.800000000000004,,,27.200000000000003,31.200000000000003,36.0,60.0,33.0,42.0,,,,39.0,62.400000000000006,42.0,,62.400000000000006,62.400000000000006,19.2,90.0,42.0,,,52.0,67.19999999999999,22.4,,42.0,,,19.2,25.6,,,52.0
28.0,19.2,,38.4,67.19999999999999,,,,41.6,78.0,,19.2,72.0,12.0,,62.400000000000006,52.800000000000004,20.8,19.2,24.0,41.6,41.6,14.0,20.8,20.8,,9.6,,44.0,,52.0,,,,,42.0,22.4,20.0,,72.0,,,,,,,40.0,28.799999999999997,,22.4,,,,,,40.0,,36.0,,,66.0,,,14.0,,24.0,,,60.0,52.0,60.0,9.6,35.2,48.0,,,,44.8,42.0,57.599999999999994,,24.0,33.0,44.0,28.799999999999997,38.4,,,19.2,28.0,52.0,,41.6,,,11.0,56.0,,,62.400000000000006
24.0,17.6,,35.2,62.400000000000006,,,,38.4,66.0,,24.0,62.400000000000006,13.0,,57.599999999999994,57.599999999999994,19.2,17.6,20.8,41.6,38.4,13.0,22.4,22.4,,11.2,,52.0,,56.0,,,,,39.0,20.8,22.0,,76.80000000000001,,,,,,,40.0,33.599999999999994,,22.4,,,,,,44.0,,42.0,,,72.0,,,14.0,,24.0,,,60.0,48.0,56.0,10.4,41.6,54.400000000000006,,,,41.6,45.0,67.19999999999999,,24.0,36.0,48.0,26.400000000000002,38.4,,,20.8,28.0,52.0,,44.8,,,10.0,60.0,,,57.599999999999994
16.0,38.4,,22.4,20.8,,,,20.8,24.0,,11.2,22.4,24.0,,22.4,22.4,48.0,48.0,54.400000000000006,17.6,12.8,28.0,10.4,19.2,,20.8,,12.0,,12.0,,,,,64.0,44.8,28.0,,24.0,,,,,,,16.0,41.6,,12.8,,,,,,26.0,,52.0,,,26.0,,,26.0,,60.0,,,30.0,28.0,15.0,17.6,11.2,9.6,,,,9.6,52.0,24.0,,48.0,52.0,12.0,48.0,10.4,,,35.2,56.0,28.0,,17.6,,,24.0,28.0,,,17.6
17.6,26.0,,24.0,48.0,,,,22.0,38.4,,76.0,72.0,10.4,,52.0,48.0,30.0,13.0,11.0,26.0,72.0,20.8,26.0,28.0,,16.0,,41.6,,67.19999999999999,,,,,19.2,30.0,19.2,,96.0,,,,,,,52.800000000000004,28.0,,26.0,,,,,,48.0,,40.800000000000004,,,62.400000000000006,,,22.4,,17.6,,,22.4,41.6,62.400000000000006,28.0,84.0,90.0,,,,72.0,20.8,52.0,,22.4,22.4,38.4,24.0,90.0,,,14.0,24.0,19.2,,56.0,,,8.8,24.0,,,84.0
24.0,14.0,,20.0,52.0,,,,28.0,38.4,,32.0,52.0,9.6,,60.0,48.0,14.0,12.0,14.0,28.0,60.0,9.6,32.0,28.0,,15.0,,38.4,,41.6,,,,,20.8,13.0,17.6,,68.0,,,,,,,32.0,28.0,,30.0,,,,,,22.4,,24.0,,,44.8,,,9.6,,10.4,,,27.200000000000003,24.0,41.6,12.0,60.0,64.0,,,,48.0,24.0,60.0,,12.0,19.2,35.2,22.0,60.0,,,15.0,14.4,20.8,,26.0,,,9.6,28.8,,,52.0
56.0,24.0,,19.2,67.19999999999999,,,,44.8,56.0,,62.400000000000006,67.19999999999999,20.0,,44.8,41.6,33.599999999999994,20.8,24.0,19.2,108.80000000000001,28.0,44.8,26.400000000000002,,19.2,,48.0,,78.0,,,,,45.0,24.0,33.0,,102.4,,,,,,,104.0,19.2,,54.400000000000006,,,,,,56.0,,52.0,,,96.0,,,22.0,,45.0,,,52.0,64.0,104.0,17.6,76.80000000000001,89.6,,,,52.800000000000004,45.0,67.19999999999999,,45.0,26.0,52.0,26.400000000000002,96.0,,,10.4,51.00000000000001,26.0,,38.4,,,26.0,56.0,,,62.400000000000006
24.0,56.0,,13.0,28.0,,,,26.0,10.4,,48.0,26.0,38.4,,14.0,13.0,96.0,60.0,60.0,11.0,48.0,44.8,26.0,44.0,,60.0,,9.6,,20.8,,,,,51.2,64.0,48.0,,48.0,,,,,,,36.0,28.0,,36.0,,,,,,24.0,,67.19999999999999,,,25.6,,,41.6,,67.19999999999999,,,22.4,25.6,36.0,48.0,32.0,42.0,,,,22.0,41.6,30.0,,67.19999999999999,20.8,9.6,56.0,45.0,,,28.0,76.80000000000001,11.2,,24.0,,,44.8,25.6,,,26.0
64.0,11.2,,20.8,67.19999999999999,,,,44.8,52.0,,38.4,44.8,26.0,,41.6,38.4,22.4,19.2,25.6,19.2,67.19999999999999,14.0,44.8,26.400000000000002,,22.4,,44.0,,48.0,,,,,48.0,11.2,39.0,,72.0,,,,,,,84.0,20.8,,51.2,,,,,,24.0,,36.0,,,52.0,,,13.0,,28.0,,,60.0,32.0,90.0,8.8,41.6,62.400000000000006,,,,35.2,39.0,67.19999999999999,,28.0,22.0,44.0,31.200000000000003,67.19999999999999,,,9.6,32.0,26.0,,17.6,,,26.0,64.0,,,38.4
11.2,84.0,,24.0,26.0,,,,28.0,19.2,,26.0,42.0,19.2,,28.0,28.0,72.0,44.0,60.0,26.0,30.0,44.8,16.0,26.0,,26.0,,10.4,,20.8,,,,,44.8,78.0,17.6,,48.0,,,,,,,20.8,52.0,,15.0,,,,,,31.200000000000003,,62.400000000000006,,,33.599999999999994,,,38.4,,72.0,,,24.0,36.0,20.8,44.0,30.0,30.0,,,,22.0,51.2,30.0,,72.0,41.6,10.4,44.0,30.0,,,48.0,81.60000000000001,20.8,,36.0,,,17.6,24.0,,,33.0
20.8,13.0,,28.0,44.0,,,,22.0,38.4,,32.0,48.0,11.2,,52.0,56.0,14.0,14.0,14.0,22.0,52.0,10.4,26.0,26.0,,15.0,,41.6,,41.6,,,,,22.4,13.0,22.4,,60.0,,,,,,,51.2,26.0,,28.0,,,,,,22.4,,24.0,,,41.6,,,10.4,,10.4,,,22.4,22.4,41.6,12.0,56.0,48.0,,,,40.0,20.8,60.0,,11.2,22.4,41.6,28.0,60.0,,,11.0,11.2,20.8,,22.0,,,9.6,22.4,,,44.0
60.0,38.400000000000006,,44.8,67.19999999999999,,,,62.400000000000006,52.0,,86.4,62.400000000000006,30.0,,48.0,44.8,51.2,33.599999999999994,36.0,38.4,76.80000000000001,28.0,48.0,22.4,,28.8,,26.0,,52.0,,,,,51.00000000000001,40.800000000000004,30.0,,115.2,,,,,,,90.0,24.0,,54.400000000000006,,,,,,96.0,,64.0,,,96.0,,,30.0,,56.0,,,96.0,108.0,90.0,19.2,54.400000000000006,72.0,,,,35.2,42.0,81.60000000000001,,68.0,28.0,24.0,33.599999999999994,86.4,,,24.0,76.0,56.0,,57.599999999999994,,,26.0,114.0,,,62.400000000000006
,,16.0,,,14.0,32.0,28.0,,,24.0,,,,19.0,,,,,,,,,,,64.0,,33.599999999999994,,22.4,,24.0,12.8,40.800000000000004,12.8,,,,42.0,,22.4,48.0,102.00000000000001,32.0,36.0,32.0,,,34.0,,17.0,28.8,34.0,25.6,33.599999999999994,,30.0,,60.0,25.6,,30.0,24.0,,25.6,,16.0,27.200000000000003,,,,,,,28.0,48.0,27.200000000000003,,,,84.0,,,,,,22.4,25.6,,,,24.0,,27.200000000000003,68.0,,,14.4,72.0,
,,28.0,,,22.0,48.0,33.0,,,48.0,,,,48.0,,,,,,,,,,,72.0,,22.4,,25.6,,24.0,36.0,44.8,28.799999999999997,,,,26.0,,19.2,60.0,84.0,45.0,64.0,12.0,,,56.0,,45.0,36.0,64.0,19.2,48.0,,39.0,,48.0,44.8,,56.0,20.8,,44.8,,51.00000000000001,38.4,,,,,,,24.0,19.2,35.2,,,,78.0,,,,,,28.799999999999997,31.200000000000003,,,,72.0,,9.6,80.0,,,33.599999999999994,64.0,
,,60.0,,,26.0,15.0,52.0,,,22.4,,,,68.0,,,,,,,,,,,25.6,,44.8,,41.6,,44.0,54.400000000000006,57.599999999999994,51.2,,,,56.0,,41.6,96.0,39.0,60.0,34.0,28.0,,,14.0,,72.0,48.0,30.0,44.8,76.80000000000001,,52.0,,13.0,72.0,,13.0,44.8,,25.6,,56.0,57.599999999999994,,,,,,,48.0,10.4,11.2,,,,26.0,,,,,,41.6,35.2,,,,20.8,,20.8,45.0,,,41.6,31.200000000000003,
,,48.0,,,22.4,10.4,41.6,,,26.0,,,,51.2,,,,,,,,,,,34.0,,52.0,,56.0,,41.6,48.0,102.00000000000001,56.0,,,,38.4,,44.0,67.19999999999999,38.400000000000006,41.6,27.200000000000003,22.4,,,11.2,,44.8,60.0,25.6,56.0,78.0,,51.2,,12.0,84.0,,11.2,64.0,,26.0,,48.0,96.0,,,,,,,35.2,12.0,16.0,,,,16.0,,,,,,56.0,56.0,,,,24.0,,28.0,38.400000000000006,,,56.0,42.0,
