0
174
199
143
119
183
183
143
161
161
154
132
161
143
196
161
111
183
183
161
183
161
116
132
181
181
161
183
130
161
154
181
143
191
161
165
161
161
179
183
130
199
161
161
158
158
159
167
146
106
102
159
158
168
152
149
120
102
173
149
167
120
175
102
149
168
149
106
159
156
175
167
106
158
175
102
102
175
175
141
146
106
158
166
146
175
149
159
175
159
167
158
159
158
102
106
120
106
167
149
175
